id,text,target
906349791315030017,Barbudas prime minister said the country was totally destroyed by Hurricane Irma,2
906357492032163840,URGENT: #Irma a Cat 5 again. Track shifts west. #FtMyers and #Tampa now in direct path! Storm Surge Warning issued for #Tampa Bay. #flwx,6
907677850098126850,"Electric Co-ops from at least 25 states are providing Mutual Aid crews for power restoration in FL, GA &amp; SC. #Irma",2
907237958218076160,"THE AFTERMATH OF IRMA: Heres a live look at a street in Orlando, where you can see the damage that category 1",3
906567032388419584,Cuba really got it last night from Irma 😭 praying for my family there and everyone in the Caribbean that was affected. 🙏🏼,4
908660184255467526,"Flood Alert, 12:31PM 15/09/2017, Rivers Taf and Cynin,  #floodaware",6
907717824835137537,.@JetBlue providing free food from 20 food trucks Wednesday at @thebbtcenter as part of #Irma recovery.,1
906148671888248832,Saint Martin under water #Irma #StMartin,2
907097380222156801,#AmericanAirlines Curbs Operations At Over Fifty Airports As Hurricane Irma Barrels Through  Read more:  $AAL,2
908618651493851136,Heavy rain in phuket #PhuketNews #PhuketNewsOnline #Phuket  @Easy_Branches,2
909477339163238402,RT @CeasarorRome: How hurricane Irma ate my last Rolo and helped Jeremy Corbyn. Your go.,8
905410650897305600,Some people providing relief have been in Texas for a week or longer helping flood victims. Now this:,1
908088484640026624,"In Texas, a former Houston Chronicle editor who disappeared after recent flood is found dead in a sand pit",5
905593940950130689,USGS:M 4.9 - South of the Fiji Islands  #earthquake,2
908243385814843392,"Updated: Coastal Flood Warning in effect in Clay, Duval, Flagler and Putnam Counties in FL until early Friday #flwx",6
908508461943619584,MFL continues Flood Warning for Fisheating Creek near Palmdale [FL] until further notice,6
906261645843873792,"@NHC_Surge If you want to know your potential flooding from #Irma, theres an @NHC_Surge map for that --&gt;",2
907908298589978624,#news #summary: #hurricane #irma: us #navy dispatches #carrier to #help #search-and- #rescue #operations i,1
907745988043042816,This tops watching two 100 story buildings sink into the ground? Time for a little perspective at CNN.,2
907986541963878401,Harvey victims in Texas still recovering as focus shifts to Irma and Florida #news,2
908909222888341504,"Absolutely devastated for the beautiful BVI 😢Please help raise £90,000,000 for the relief fund #BVIstrong #HelpBVI #RT #UKFTB #HurricaneIrma",1
908413268187910144,#RazorbackRelief: Join us Friday from 10am – 3pm at the Northwest Arkansas Mall. Well be collecting items for victims of Hurricane Irma.,1
908005273280925697,Pokémon GO trying to get people killed during Hurricane Irma! (Via: ),5
908745609972137984,"These are the same people that believe the, obviously shopped, picture of Trump wading through flood water to save cats is real! 🤣🤣🤣",2
908526288587120642,Shock new developments revealed after lorry driver crashes on M1 and kills eight,5
906254086680584194,Two Florida Nuclear Plants Are in Irma’s Projected Path — and One Is Already Leaking,3
908029538793336837,"cubanartnews: As the flood waters recede, here are conservators tips on salvaging art and artifacts.",6
905587724228407296,"@B_Y_3 No, but if you arent in a flood zone, you should have plenty of food and water available to access. If you are, evacuate.",7
908464073465090048,Everyone was making fun of me for buying cases of water and getting hella canned food. But jokes on yall if the big one hits.,8
905740041619681280,"Hurricane Irma flattens Caribbean islands, at least 10 dead and thousands homeless (but US only cares about itself)",5
907645986658496512,Surveying the damage from Hurricane Irma in the Florida Keys yesterday. Headed to #StJohnsCounty &amp; @CityofJax now.,3
909162157639700480,LATEST: Florida Power &amp; Light official says about 15% of its customers remain without power following Irma:,2
908439719364657153,Miami-Dade public schools host food distribution events after Hurricane Irma,1
909191941530591232,"Damage from Hurricane Irma, Harvey Add to Growing U.S. Costs of Climate Change",3
908484359090470912,Heres How Buildings Collapse During an Earthquake: #home #homesafety #earthquake #earthquakes #homeimprovement,6
908128998865203200,"This Thursday 9/14, dont miss the @SocialAcademyJax’s ‘Cabin Fever’ - Irma Relief Party starting at 10 pm @Maveri",2
907765632934006784,"Lakewood Park mostly powerless, still dealing with flooding from Hurricane Irma",2
907398717430312960,But who recorded this &amp; why didnt that person help that dog too?,8
909165501695307776,It Will Be a Long Little While for Others to get Power Back. Some of My Neighbors Houses are Destroyed. Roofs Torn off. GD KILLER IRMA!,3
907739156582776833,Survivors of Irma in the Caribbean are begging not to be forgotten after reports of looting and food shortages,2
905520209347305472,Dreamer dies trying to rescue Harvey flood victims Alonso Guillen died trying to save others. Hes an American.,5
908008682054709248,"in the book of Genesis, GOD saw how wicked the world was so he destroyed it with a flood. maybe he knew this would open peoples eyes.. smh",8
909512665721999360,quit my job last week &amp; now im on my way across the country to go help out with the hurricane irma relief,1
906325352560992256,⚠️ATTENTION #NURSES AND ANYONE WHO KNOWS A #NURSE: Help needed in #Florida for #HurricaneIrma #FEMA Please spread the word 💙🇺🇸 #FEMA,9
907939694599655424,Deaths in Florida Keys takes Irmas death toll to 61 #Marocconnected,5
908508928119468033,"USGS reports a M2.85 #earthquake 0km ENE of Pahala, Hawaii on 9/15/17 @ 1:45:44 UTC  #quake",6
905542794818805760,Dont often see a Flash Food Watch within a Red Flag Warning. Wet/dry storms; heavy rain possible over burn scars,6
908402030942867458,Farmers assess crop damage after Irma #ClarendonCounty,3
905566543731343360,Hurricane Irma Vlog #1: Apparent Evacuations Cause Traffic Jams in Miami – Miami Video,7
906977173654970369,Praying for Florida and all those affected by hurricane #Irma. Please stay safe and know we are thinking of you. 🙏🏻,4
907864043381313537,Dear All if anyone can help my friend and this area in time of need please contact her xoxo Prayers God Bless xoxo,4
905576614980931584,If only there was some way to redistribute the flood waters from #Harvey #irma onto the #oregonwildfires,8
905560938270642176,"If your last tetanus shot was more than 10 years ago, you should get a shot. Be safe when working on homes exposed to flood waters &amp; dirt.",2
907595048153477120,Latest estimates show Irma caused up to $150 billion less damage than was expected,2
908888975925903360,#irma pics. Better late than never. #blessed no major damage #wind #water #branches #lakelife,2
907314459873607680,"By dawns early light, I see minimal #HurricaneIrma damage at my #FtLauderdale home in #VictoriaPark. Electricity still out &amp; big mess tho.",3
908685329745444865,Volunteers at @VizcayaMuseum get free passes for cleaning up Irmas mess:,2
907617340539502595,@PSEGLI Crews Leave for Florida to Help Those Affected by #HurricaneIrma,1
908457260774457350,"CBSNews: With power outages persisting, experts warn those impacted by Irma to take precautions against food poiso",3
905886143589359616,Is he going to turn his Florida home bought with taxpayer $ into a shelter during Irma?,2
907726363871862785,Today on my drive to Columbus I saw more than a dozen @HydroOne trucks headed South. #ThanksCanada for your assistance with Hurricane Irma.,2
907233389891276800,@jmarcboden We are under a wind advisory in Mobile. Irma sucked all the water out of Mobile Bay yesterday.,6
908445793476120580,Flood advisory has been issued for locations along the Ashely River near Knightsville. The Ashley has overflowed its banks &amp; is still rising,2
907672115696062464,Update on #IrmaHurricane2017 evacuees. @scaia at 2:30p #LISTEN @KYWNewsradio,7
907727323171917824,"Open Now: If your home or business was damaged, call us with your coverage questions. 1-877-693-5236 (8 to 5) #FLResponds #AfterIrma",3
905416745451532292,I just saw that India has a flood that has killed thousands and now this? I sure do hope its not the end of the,5
908575124357398531,This Tiny Florida Island Village Is Pulling Together In Irma’s Aftermath,2
909050527400460288,ASPCA assists with pre-evacuation efforts in anticipation of Hurricane Irma via @vscook &gt;,7
905735191649554432,"For those looking for gas stations in Florida, heres an app. #Irma Turnpike I-95 I-75 Ocala Orlando Miami Evacuate Evacuation Hurricane",7
905520245456203777,Patterson and Delap with two goals apiece as Derry defeat Stute in Flood Relief Friendly.,1
908848541791113216,"J.J. Watt has closed the Houston Flood Relief Fund after raising $37,097,298 from 209,429 donors.",1
908387685252956161,"With the growing Irma homeless population, we are running out of many supplies..Toilet paper, paper towels,",9
908293155279261697,"Donate to victims of the Mexico earthquake through @Bitso:  (BTC, ETH, or XRP — no Zcash yet)",1
908278149766672384,Come have some fun &amp; enjoy some tunes with us Friday night! Its a Hurricane Irma stress relief bash with Kenny,2
906457002385305600,Hurricane Irma Appeal | British Red Cross,2
908119145308450818,"If you lose power in Hurricane #Irma, follow these food safety tips from @US_FDA to make sure your food is safe:",6
905750396538368000,Hurricane Irma kills 9 as Florida awaits storm - KTXS,5
908682042648547331,Fort Lauderdale #permitfees will be waived for the next 90 days for those repairing damage from Hurricane#Irma.,3
908441040754847744,Now Everyone Can Help Florida and Houston Flood Victims through Brute Bargain’s Exceptional Service,4
908127895012335617,"Volunteer Ministers providing ice, water and hot food to those in need in Clearwater #IrmaRecovery #HurricaneIrmaAftermath #HurricaneIrma",1
909389028654424064,Please donate what you can to support local #BVI families &amp; communities affected by #Irma at @virginunite,4
907587421310779392,"Jacksonville Mayor Lenny Curry lifts evacuation orders from Irma, says focus now is recovery and rebuilding.",7
908525287842865152,TRINIDAD Y TOBAGO: Concert to help victims of Irma *  @entornoi,1
908694851771826177,The company closed 7 of its 10 Florida properties before Irma; another closed due to loss of power after the storm. $HST,2
907375584975753222,More images from S. Ponte Vedra Beach. Homes destroyed by #Irma. @ActionNewsJax @MikeFirstAlert,3
906316897259446272,Daily Beast Hails Poetic Justice of Climate Denier Homes Wrecked by Irma!,3
909179023217037312,TWO things everyone affected by Irma need to do: 1st:  for your home. 2nd:,6
905670483860914177,Damage hurricane Irma St Maarten seen from naval helicopter  via YouTube,3
906685698966683648,"Im praying for everyone affected by Irma. Stay strong, be smart, be safe. Well be here to help after it passes.",4
908574607023652865,"Its likely that only 25% to 45% of Houstons flooded one- to four-family homes had flood insurance, say experts.",2
905320905030606848,The Rim Fire on the Mt. Hood National Forest is causing evacuations of multiple recreation areas. #RimFire #Wildfire,7
908249828831965184,"In #TampaBay, residents rescued a group of #manatees from low #water levels and #mud! Story at . #IrmaHurricane2017",1
