id,keyword,location,text,target,preprocessed_text
5332,fatal,"Bristol, England","#CorpGov::: #Boeing CEO Muilenburg $62M payout announced same time as 2,800 layoffs. The substant… https://t.co/0P7JIlSmUQ",0, corpgov   boeing ceo muilenburg  payout announced time  layoffs substant 
5333,fatal,Ireland,Boeing's new chief executive David Calhoun assumed the job yesterday as the US planemaker battles to recover from t… https://t.co/sC69VeWeMB,0,boeing s new chief executive david calhoun assumed job yesterday u planemaker battle recover t 
5334,fatal,no_location,NOOOO THE SCRATCH IS FATAL-,0,noooo scratch fatal 
5335,fatal,https://maps.app.goo.gl/YLrsVh,U.S. Attorney General William Barr said a Saudi officer’s fatal shooting of three Americans at a Florida naval base in Decembe…,1,u s attorney general william barr said saudi officer s fatal shooting three american florida naval base decembe 
5336,fatal,winnercity,"""A Beauty, A Fatal Concubine""~",0, a beauty fatal concubine 
5337,fatal,"Kolkata, India","Delhi promoting blue eyed corrupt individuals, vested interests to undermine institutions in Kashmir. You can't make people…",0,delhi promoting blue eyed corrupt individuals vested interest undermine institution kashmir can t make people 
5338,fatal,no_location,"Culprits hv initiated re-requests of already decided permissions mandatory to be authenticated by me, alone, to unr… https://t.co/RAk7zWLo3E",0,culprit hv initiated re requests already decided permission mandatory authenticated me alone unr 
5339,fatal,Website Launch TBA,"This evening, I spoke with about the fatal plane crash in Iran and the need for a thorough &amp; credible investi…",1,evening spoke fatal plane crash iran need thorough amp credible investi 
5340,fatal,Yaotome Production ／ 遊び場。,"How adorable. One of rare moments where his younger brother showing an expression, finally. ❝ ーー! Hayate! ❞ Thu… https://t.co/o071Sl86Fy",0,adorable one rare moment younger brother showing expression finally     hayate  thu 
5341,fatal,"Somewhere, Out there",I mean if it can nullify any chances of fatal disease then why not,0,mean nullify chance fatal disease
5342,fatal,no_location,"I’m so heartbroken right now, literally two days ago I was lucky enough to see Her’s and meet these two amazing, talented…",0,i m heartbroken right now literally two day ago lucky enough see her s meet two amazing talented 
5343,fatal,no_location,14-J-20 One of the fatal trading technique 8th crossing means NO POWER CAN STOP that stop hitting 13… https://t.co/24sgaPajLe,0, j one fatal trading technique crossing mean power stop stop hitting 
5344,fatal,https://r.kraken.com/ND5jP,Your hopes will go up in smoke. will lead the crypto market.He is the undisputed leader who is revolutionizing the…,0,hope go smoke lead crypto market he undisputed leader revolutionizing the 
5345,fatal,India,"Hanumanji being the good older bro, blessed Bheem. He offered to reside in the 'pataka' (… https://t.co/U30B7I0XCX",0,hanumanji good older bro blessed bheem offered reside pataka  
5346,fatal,no_location,"You see most books, films, tv shows, etc. follow the same basic premise. “He can read my mind, he can predict what… https://t.co/zusN5LgQ1b",0,see books films tv shows etc follow basic premise  he read mind predict what 
5347,fatal,Berlin,"At the Embassy of Ukraine in Dublin, President Higgins today signed the book of condolence for the victims of the fatal c…",0,embassy ukraine dublin president higgins today signed book condolence victim fatal c 
5348,fatal,St Leonards On Sea,Flu can be fatal,0,flu fatal
5349,fatal,"Kuala Lumpur, Malaysia",Badminton king Momota faces two months out after fatal car crash https://t.co/PFPkSk9Fx6 https://t.co/PFPkSk9Fx6,1,badminton king momota face two month fatal car crash
5350,fatal,"ÜT: 3.099457,101.681025","Malaysia Masters winner suffered cuts, whole-body bruising in accident that killed his driver. #FMTNews #Badminton https://t.co/UhoU2hQRxA",1,malaysia master winner suffered cuts whole body bruising accident killed driver  fmtnews badminton
5351,fatalities,"Western Cape, South Africa",Our operational mandate is to regulate pedestrian behavior and reduce fatalities. @…,0,operational mandate regulate pedestrian behavior reduce fatalities  
5352,fatalities,Western Cape Province,Did you know that 61% of pedestrian fatalities tested for alcohol were BAC (Blood Alcohol Content) positive?​ Choose…,0,know  pedestrian fatality tested alcohol bac blood alcohol content positive  choose 
5353,fatalities,Kigali city/Rwanda,Police: 60% motorcycle accident fatalities due to head injuries https://t.co/diAT3eQ2Uj via,0,police  motorcycle accident fatality due head injury via
5354,fatalities,Cape Town,Our operational mandate is to regulate pedestrian behavior and reduce fatalities. … https://t.co/0VtYeDrWSR,0,operational mandate regulate pedestrian behavior reduce fatalities  
5355,fatalities,"Harare, Zimbabwe","Our Services Forklift Operator Training: Forklift Operator Training, Reduces Accidents, Fatalities. Fatalities and… https://t.co/FiYLrzyvxq",0,service forklift operator training forklift operator training reduces accidents fatalities fatality and 
5356,fatalities,London,"That’s an option, but there is an economic impact from the congestion and increased journey times. A… https://t.co/rJUubGsQUO",0,that s option economic impact congestion increased journey times a 
5357,fatalities,"Lake Stevens, Washington",The over the too fatalities,0,fatality
5358,fatalities,"Copenhagen, Denmark",🇵🇰 PAKISTAN: Fatalities continue to rise amid severe winter weather in Balochistan and other provinces - Update | https://t.co/LJf8OxFmpl,1,pakistan fatality continue rise amid severe winter weather balochistan province  update 
5359,fatalities,Australia,a slowly increasing part of me hopes the effects of climate change get worse and worse without outright causing fat… https://t.co/uHmpM4Qv2w,0,slowly increasing part hope effect climate change get worse worse without outright causing fat 
5360,fatalities,"ÜT: 3.21705,101.74611",A team from MIROS has been dispatched to KM448 of the North-South Expressway near Sg. Buloh to help investigate the cr…,0,team miro dispatched north south expressway near sg buloh help investigate cr 
5361,fatalities,"South East, England",Road dangers from sinkholes that result in fatalities... https://t.co/HLwW1qsKe3,1,road danger sinkhole result fatalities  
5362,fatalities,"Melbourne, Victoria","Some differences by type of legalisation: med mj decreases traffic fatalities, prob due to drug substitut… https://t.co/k4855ohkoR",0,difference type legalisation med mj decrease traffic fatalities prob due drug substitut 
5363,fatalities,"Melbourne, Victoria","The increase in positives is probably due to measurement bias (more testing after legalisation), and posi… https://t.co/6psPGiUhq5",0,increase positive probably due measurement bias more testing legalisation  posi 
5364,fatalities,Perpignan PGF/LFMP,"Airnautic were an unlucky French operator of the Vickers Viking, losing three in accidents. The worst was that of F-BJ…",0,airnautic unlucky french operator vickers viking losing three accidents worst f bj 
5365,fatalities,"Western Cape, South Africa",Did you know that 61% of pedestrian fatalities tested for alcohol were BAC (Blood Alcohol Content) positive?​ Choo… https://t.co/RG8WeATaJh,0,know  pedestrian fatality tested alcohol bac blood alcohol content positive  choo 
5366,fatalities,"Kajang, Selangor, MALAYSIA",A team from MIROS has been dispatched to KM448 of the North-South Expressway near Sg. Buloh to help investigate the… https://t.co/Zd6zHvvfox,0,team miro dispatched north south expressway near sg buloh help investigate the 
5367,fatalities,"East Africa,Country: Rwanda ","Traffic Police says that an estimated 60 per cent of fatalities from motorcycle accidents are caused by head injuries,…",0,traffic police say estimated per cent fatality motorcycle accident caused head injuries 
5368,fatalities,"Fairfield, NSW","If had handled the crisis at the embassy differently or waited for permission to do his job,…",0,handled crisis embassy differently waited permission job 
5369,fatalities,"Sunshine Coast, Australia",FARK NO!!! AND MORE NO!! Dare I ask how many fatalities there were? lol,0,fark no  no  dare ask many fatality were lol
5370,fatalities,"Dar es salaam,TANZANIA","By 2030 is determined to reduce the number of fatalities and vulnerabilities arising from harmful chemicals, including a…",0,determined reduce number fatality vulnerability arising harmful chemicals including a 
5371,fatalities,Kildare,"Using number of fatalities alone is not an accurate indicator of road safety standards. From 2006-2015, road fatalities…",0,using number fatality alone accurate indicator road safety standards   road fatalities 
5372,fatalities,Bermuda,Road fatalities make me sick to my stomach🤦🏾‍♂️,0,road fatality make sick stomach
5373,fatalities,no_location,Police: 60% motorcycle accident fatalities due to head injuries https://t.co/2pQ5xfb8EB,0,police  motorcycle accident fatality due head injury
5374,fatalities,"Tokyo, Japan","“This time, we did not set our goals based on human fatalities, [because] our goal was not to kill the enemy’s sold… https://t.co/7VmyMKYEiH",0, this time set goal based human fatalities  because goal kill enemy s sold 
5375,fatalities,Land of No Fucks Given,"I am very worried for this woman and her children. This kind of abuse usually ends into fatalities. I hope that ,…",0,worried woman children kind abuse usually end fatalities hope  
5376,fatalities,South london,Bad driving habits contribute to road fatalities.#cars #driver #sportscar #vehicle #drivingtest #drive #drivingtest… https://t.co/8RqGq3gTg6,0,bad driving habit contribute road fatalities cars driver sportscar vehicle drivingtest drive drivingtest 
5377,fatalities,✝️🇺🇸,Unconscionable Doesn't anyone think it is time to bring in the National Guard or should they just let the gun shot injur…,0,unconscionable anyone think time bring national guard let gun shot injur 
5378,fatalities,Africa,Police: 60% motorcycle accident fatalities due to head injuries https://t.co/2pQ5xfb8EB,0,police  motorcycle accident fatality due head injury
5379,fatalities,Just going for a stroll in the trees...   🌴🌲🥦,Congratulations to the city of Oslo where there were no bike or pedestrian fatalities for the entire year of 2019! Incred…,0,congratulation city oslo bike pedestrian fatality entire year  incred 
5380,fatalities,"Valhalla, Maui & Geneva","Since 2020 began, Jakarta, Indonesia has experienced a lot of flooding that has caused many fatalities. NASA researchers an…",1,since began jakarta indonesia experienced lot flooding caused many fatalities nasa researcher an 
5381,fatalities,no_location,Road Fatalities: An Emerging Public Health Crisis In India https://t.co/imwS7XLbIB,0,road fatalities emerging public health crisis india
5382,fatalities,SW London,Union bosses are demanding new year safety improvements in the demolition sector following a series of fatalities a… https://t.co/FxAlcxi1r2,0,union boss demanding new year safety improvement demolition sector following series fatality a 
